book_id,page_id,header_id,type,ref_id
2,398,-1,in_header_text,٤
2,398,-1,in_header_text,٥
2,398,-1,in_header_text,٦
2,398,-1,in_header_text,٧
2,398,-1,in_header_text,٨
2,398,-1,in_header_text,٩
2,398,-1,in_header_text,١٠
2,398,-1,in_header_text,١١
2,399,-1,in_header_text,١
2,399,-1,in_header_text,٢
2,399,-1,in_header_text,٣
2,399,-1,in_header_text,٤
2,399,-1,in_header_text,٥
2,399,-1,in_header_text,٦
2,399,-1,in_header_text,٧
2,400,-1,in_header_text,١
2,400,-1,in_header_text,٢
2,400,-1,in_header_text,٣
2,400,-1,in_header_text,٤
2,400,-1,in_header_text,٥
2,400,-1,in_header_text,٦
2,400,-1,in_header_text,٧
2,400,-1,in_header_text,٨
2,400,-1,in_header_text,٩
2,401,-1,in_header_text,١
2,401,-1,in_header_text,٢
2,401,-1,in_header_text,٣
2,401,-1,in_header_text,٤
2,401,-1,in_header_text,٥
2,401,-1,in_header_text,٦
2,401,-1,in_header_text,٧
2,401,-1,in_header_text,٨
2,402,-1,in_header_text,١
2,403,249,in_header_text,١
2,403,249,in_header_text,٢
2,403,249,in_header_text,٣
2,403,249,in_header_text,٤
2,403,249,in_header_text,٥
2,403,249,in_header_text,٦
2,403,249,in_header_text,٧
2,404,-1,in_header_text,١
2,404,-1,in_header_text,٢
2,404,-1,in_header_text,٣
2,404,-1,in_header_text,٤
2,404,-1,in_header_text,٥
2,404,-1,in_header_text,٦
2,404,-1,in_header_text,٧
2,404,-1,in_header_text,٨
2,404,-1,in_header_text,٩
2,404,-1,in_header_text,١٠
2,404,-1,in_header_text,١١
2,405,251,in_header_text,١
2,405,251,in_header_text,٢
2,405,251,in_header_text,٣
2,405,251,in_header_text,٥
2,406,251,in_header_text,١
2,406,251,in_header_text,٢
2,406,251,in_header_text,٣
2,406,251,in_header_text,٤
2,406,251,in_header_text,٥
2,406,251,in_header_text,٦
2,406,251,in_header_text,٧
2,406,251,in_header_text,٨
2,406,251,in_header_text,٩
2,406,251,in_header_text,١٠
2,406,251,in_header_text,١١
2,406,251,in_header_text,١٢
2,406,251,in_header_text,١٣
2,406,251,in_header_text,١٤
2,406,252,in_header_text,١٥
2,406,252,in_header_text,١٦
2,406,252,in_header_text,١٧
2,407,-1,in_header_text,١
2,407,-1,in_header_text,٢
2,407,-1,in_header_text,٣
2,407,-1,in_header_text,٤
2,407,-1,in_header_text,٥
2,407,-1,in_header_text,٦
2,407,-1,in_header_text,٧
2,407,-1,in_header_text,٨
2,408,253,in_header_text,١
2,408,253,in_header_text,٢
2,408,253,in_header_text,٣
2,408,253,in_header_text,٤
2,408,253,in_header_text,٥
2,409,-1,in_header_text,١
2,409,-1,in_header_text,٢
2,409,-1,in_header_text,٣
2,409,-1,in_header_text,٤
2,410,254,in_header_text,١
2,410,254,in_header_text,٢
2,410,254,in_header_text,٣
2,410,254,in_header_text,٤
2,410,254,in_header_text,٥
2,410,255,in_header_text,٦
2,410,255,in_header_text,٧
2,410,255,in_header_text,٨
2,410,255,in_header_text,٩
2,410,255,in_header_text,١٠
2,411,-1,in_header_text,١
2,411,-1,in_header_text,٢
2,411,-1,in_header_text,٣
2,411,-1,in_header_text,٤
2,411,-1,in_header_text,٥
2,411,-1,in_header_text,٦
2,411,-1,in_header_text,٧
2,411,-1,in_header_text,٨
2,411,-1,in_header_text,٩
2,411,-1,in_header_text,١٠
2,411,-1,in_header_text,١١
2,412,-1,in_header_text,١
2,412,-1,in_header_text,٢
2,412,-1,in_header_text,٣
2,412,-1,in_header_text,٤
2,412,-1,in_header_text,٥
2,413,-1,in_header_text,١
2,413,-1,in_header_text,٢
2,413,-1,in_header_text,٣
2,413,-1,in_header_text,٤
2,413,-1,in_header_text,٥
2,413,-1,in_header_text,٦
2,413,-1,in_header_text,٧
2,414,-1,in_header_text,١
2,414,-1,in_header_text,٢
2,414,-1,in_header_text,٣
2,415,-1,in_header_text,١
2,415,-1,in_header_text,٢
2,415,-1,in_header_text,٣
2,415,-1,in_header_text,٤
2,415,-1,in_header_text,٥
2,415,-1,in_header_text,٦
2,415,-1,in_header_text,٧
2,415,-1,in_header_text,٨
2,416,-1,in_header_text,١
2,416,-1,in_header_text,٢
2,416,-1,in_header_text,٣
2,416,-1,in_header_text,٤
2,417,-1,in_header_text,١
2,417,-1,in_header_text,٢
2,417,-1,in_header_text,٣
2,417,-1,in_header_text,٤
2,417,-1,in_header_text,٥
2,417,-1,in_header_text,٦
2,417,-1,in_header_text,٧
2,417,-1,in_header_text,٨
2,418,-1,in_header_text,١
2,418,-1,in_header_text,٢
2,418,-1,in_header_text,٣
2,419,-1,in_header_text,١
2,419,-1,in_header_text,٢
2,419,-1,in_header_text,٣
2,419,-1,in_header_text,٤
2,420,-1,in_header_text,١
2,420,-1,in_header_text,٢
2,421,-1,in_header_text,١
2,421,-1,in_header_text,٢
2,421,-1,in_header_text,٣
2,421,-1,in_header_text,٤
2,422,-1,in_header_text,١
2,422,-1,in_header_text,٢
2,422,-1,in_header_text,٣
2,422,-1,in_header_text,٤
2,422,-1,in_header_text,٥
2,422,-1,in_header_text,٦
2,422,-1,in_header_text,٧
2,423,-1,in_header_text,١
2,423,-1,in_header_text,٢
2,423,-1,in_header_text,٣
2,423,-1,in_header_text,٤
2,423,-1,in_header_text,٥
2,423,-1,in_header_text,٦
2,423,-1,in_header_text,٧
2,423,-1,in_header_text,٨
2,423,-1,in_header_text,٩
2,424,-1,in_header_text,١
2,424,-1,in_header_text,٢
2,424,-1,in_header_text,٣
2,424,-1,in_header_text,٤
2,425,-1,in_header_text,١
2,425,-1,in_header_text,٢
2,425,-1,in_header_text,٣
2,426,262,in_header_text,٣
2,426,262,in_header_text,٤
2,426,262,in_header_text,٥
2,426,262,in_header_text,٦
2,426,262,in_header_text,٧
2,426,262,in_header_text,٨
2,427,-1,in_header_text,١
2,427,-1,in_header_text,٢
2,427,-1,in_header_text,٣
2,427,-1,in_header_text,٤
2,427,-1,in_header_text,٥
2,427,-1,in_header_text,٦
2,427,-1,in_header_text,٧
2,427,-1,in_header_text,٨
2,427,-1,in_header_text,٩
2,428,-1,in_header_text,١
2,428,-1,in_header_text,٢
2,428,-1,in_header_text,٣
2,428,-1,in_header_text,٤
2,428,-1,in_header_text,٥
2,428,-1,in_header_text,٦
2,428,-1,in_header_text,٧
2,428,-1,in_header_text,٨
2,428,-1,in_header_text,٩
2,429,-1,in_header_text,١
2,429,-1,in_header_text,٢
2,429,-1,in_header_text,٣
2,429,-1,in_header_text,٤
2,429,-1,in_header_text,٥
2,429,-1,in_header_text,٦
2,429,-1,in_header_text,٧
2,429,-1,in_header_text,٨
2,430,-1,in_header_text,١
2,430,-1,in_header_text,٢
2,430,-1,in_header_text,٣
2,430,-1,in_header_text,٤
2,430,-1,in_header_text,٥
2,431,-1,in_header_text,١
2,431,-1,in_header_text,٢
2,431,-1,in_header_text,٣
2,431,-1,in_header_text,٤
2,431,-1,in_header_text,٥
2,431,-1,in_header_text,٦
2,432,-1,in_header_text,١
2,432,-1,in_header_text,٢
2,432,-1,in_header_text,٣
2,432,-1,in_header_text,٤
2,432,-1,in_header_text,٥
2,432,-1,in_header_text,٦
2,432,-1,in_header_text,٧
2,433,262,in_header_text,١
2,433,262,in_header_text,٢
2,433,262,in_header_text,٣
2,433,263,in_header_text,٤
2,434,-1,in_header_text,١
2,434,-1,in_header_text,٢
2,434,-1,in_header_text,٣
2,434,-1,in_header_text,٤
2,434,-1,in_header_text,٥
2,434,-1,in_header_text,٦
2,435,-1,in_header_text,١
2,435,-1,in_header_text,٢
2,435,-1,in_header_text,٣
2,435,-1,in_header_text,٤
2,435,-1,in_header_text,٥
2,435,-1,in_header_text,٦
2,436,263,in_header_text,١
2,436,263,in_header_text,٢
2,436,264,in_header_text,٣
2,436,264,in_header_text,٤
2,437,-1,in_header_text,١
2,438,-1,in_header_text,١
2,438,-1,in_header_text,٢
2,438,-1,in_header_text,٣
2,438,-1,in_header_text,٤
2,438,-1,in_header_text,٥
2,438,-1,in_header_text,٦
2,438,-1,in_header_text,٧
2,439,-1,in_header_text,١
2,439,-1,in_header_text,٢
2,439,-1,in_header_text,٣
2,439,-1,in_header_text,٤
2,439,-1,in_header_text,٥
2,439,-1,in_header_text,٦
2,440,-1,in_header_text,١
2,440,-1,in_header_text,٢
2,441,-1,in_header_text,١
2,441,-1,in_header_text,٢
2,441,-1,in_header_text,٣
2,441,-1,in_header_text,٤
2,442,-1,in_header_text,١
2,442,-1,in_header_text,٢
2,442,-1,in_header_text,٣
2,442,-1,in_header_text,٤
2,442,-1,in_header_text,٥
2,442,-1,in_header_text,٦
2,442,-1,in_header_text,٧
2,442,-1,in_header_text,٨
2,442,-1,in_header_text,٩
2,443,-1,in_header_text,١
2,443,-1,in_header_text,٢
2,443,-1,in_header_text,٣
2,443,-1,in_header_text,٤
2,443,-1,in_header_text,٥
2,444,-1,in_header_text,١
2,444,-1,in_header_text,٢
2,444,-1,in_header_text,٣
2,445,-1,in_header_text,١
2,445,-1,in_header_text,٢
2,446,-1,in_header_text,١
2,446,-1,in_header_text,٢
2,446,-1,in_header_text,٣
2,446,-1,in_header_text,٤
2,446,-1,in_header_text,٥
2,446,-1,in_header_text,٦
2,446,-1,in_header_text,٧
2,446,-1,in_header_text,٨
2,446,-1,in_header_text,٩
2,446,-1,in_header_text,١٠
2,446,-1,in_header_text,١١
2,446,-1,in_header_text,١٢
2,447,-1,in_header_text,١
2,447,-1,in_header_text,٢
2,447,-1,in_header_text,٣
2,447,-1,in_header_text,٤
2,447,-1,in_header_text,٥
2,447,-1,in_header_text,٦
2,448,-1,in_header_text,١
2,448,-1,in_header_text,٢
2,448,-1,in_header_text,٣
2,448,-1,in_header_text,٤
2,448,-1,in_header_text,٥
2,448,-1,in_header_text,٦
2,448,-1,in_header_text,٧
2,449,-1,in_header_text,١
2,449,-1,in_header_text,٢
2,449,-1,in_header_text,٣
2,449,-1,in_header_text,٤
2,449,-1,in_header_text,٥
2,450,-1,in_header_text,١
2,450,-1,in_header_text,٢
2,450,-1,in_header_text,٣
2,450,-1,in_header_text,٤
2,450,-1,in_header_text,٥
2,450,-1,in_header_text,٦
2,450,-1,in_header_text,٧
2,450,-1,in_header_text,٨
2,451,-1,in_header_text,١
2,451,-1,in_header_text,٢
2,451,-1,in_header_text,٣
2,451,-1,in_header_text,٤
2,451,-1,in_header_text,٥
2,451,-1,in_header_text,٦
2,452,-1,in_header_text,١
2,452,-1,in_header_text,٢
2,453,-1,in_header_text,١
2,453,-1,in_header_text,٢
2,453,-1,in_header_text,٣
2,453,-1,in_header_text,٤
2,453,-1,in_header_text,٥
2,453,-1,in_header_text,٦
2,453,-1,in_header_text,٧
2,453,-1,in_header_text,٨
2,453,-1,in_header_text,٩
2,453,-1,in_header_text,١٠
2,453,-1,in_header_text,١١
2,453,-1,in_header_text,١٢
2,454,-1,in_header_text,١
2,454,-1,in_header_text,٢
2,454,-1,in_header_text,٣
2,454,-1,in_header_text,٤
2,454,-1,in_header_text,٥
2,454,-1,in_header_text,٦
2,454,-1,in_header_text,٧
2,454,-1,in_header_text,٨
2,454,-1,in_header_text,٩
2,454,-1,in_header_text,١٠
2,454,-1,in_header_text,١١
2,454,-1,in_header_text,١٢
2,454,-1,in_header_text,١٣
2,454,-1,in_header_text,١٤
2,455,-1,in_header_text,١
2,455,-1,in_header_text,٢
2,455,-1,in_header_text,٣
2,455,-1,in_header_text,٤
2,455,-1,in_header_text,٥
2,455,-1,in_header_text,٦
2,455,-1,in_header_text,٧
2,455,-1,in_header_text,٨
2,455,-1,in_header_text,٩
2,455,-1,in_header_text,١٠
2,455,-1,in_header_text,١١
2,455,-1,in_header_text,١٢
2,455,-1,in_header_text,١٣
2,455,-1,in_header_text,١٤
2,455,-1,in_header_text,١٥
2,455,-1,in_header_text,١٦
2,455,-1,in_header_text,١٧
2,455,-1,in_header_text,١٨
2,455,-1,in_header_text,١٩
2,455,-1,in_header_text,٢٠
2,456,-1,in_header_text,١
2,456,-1,in_header_text,٢
2,456,-1,in_header_text,٣
2,456,-1,in_header_text,٤
2,457,-1,in_header_text,١
2,457,-1,in_header_text,٢
2,457,-1,in_header_text,٣
2,457,-1,in_header_text,٤
2,457,-1,in_header_text,٥
2,457,-1,in_header_text,٦
2,457,-1,in_header_text,٧
2,457,-1,in_header_text,٨
2,457,-1,in_header_text,٩
2,457,-1,in_header_text,١٠
2,458,-1,in_header_text,١
2,458,-1,in_header_text,٢
2,458,-1,in_header_text,٣
2,458,-1,in_header_text,٤
2,458,-1,in_header_text,٥
2,458,-1,in_header_text,٦
2,458,-1,in_header_text,٧
2,458,-1,in_header_text,٨
2,458,-1,in_header_text,٩
2,459,-1,in_header_text,١
2,459,-1,in_header_text,٢
2,459,-1,in_header_text,٣
2,459,-1,in_header_text,٤
2,459,-1,in_header_text,٥
2,459,-1,in_header_text,٦
2,460,-1,in_header_text,١
2,460,-1,in_header_text,٢
2,460,-1,in_header_text,٣
2,461,-1,in_header_text,١
2,461,-1,in_header_text,٢
2,461,-1,in_header_text,٣
2,461,-1,in_header_text,٤
2,461,-1,in_header_text,٥
2,461,-1,in_header_text,٦
2,461,-1,in_header_text,٧
2,462,-1,in_header_text,١
2,462,-1,in_header_text,٢
2,463,-1,in_header_text,١
2,463,-1,in_header_text,٢
2,463,-1,in_header_text,٣
2,463,-1,in_header_text,٤
2,463,-1,in_header_text,٥
2,464,-1,in_header_text,١
2,464,-1,in_header_text,٢
2,464,-1,in_header_text,٣
2,464,-1,in_header_text,٤
2,464,-1,in_header_text,٥
2,464,-1,in_header_text,٦
2,465,-1,in_header_text,١
2,465,-1,in_header_text,٢
2,465,-1,in_header_text,٣
2,465,-1,in_header_text,٤
2,465,-1,in_header_text,٥
2,465,-1,in_header_text,٦
2,466,-1,in_header_text,١
2,466,-1,in_header_text,٢
2,466,-1,in_header_text,٣
2,466,-1,in_header_text,٥
2,467,-1,in_header_text,١
2,467,-1,in_header_text,٢
2,467,-1,in_header_text,٣
2,467,-1,in_header_text,٤
2,467,-1,in_header_text,٥
2,468,-1,in_header_text,١
2,468,-1,in_header_text,٢
2,468,-1,in_header_text,٣
2,468,-1,in_header_text,٤
2,468,-1,in_header_text,٥
2,468,-1,in_header_text,٦
2,469,-1,in_header_text,١
2,469,-1,in_header_text,٢
2,469,-1,in_header_text,٣
2,469,-1,in_header_text,٤
2,469,-1,in_header_text,٥
2,469,-1,in_header_text,٦
2,470,-1,in_header_text,١
2,470,-1,in_header_text,٢
2,470,-1,in_header_text,٣
2,470,-1,in_header_text,٤
2,470,-1,in_header_text,٥
2,471,-1,in_header_text,١
2,471,-1,in_header_text,٢
2,471,-1,in_header_text,٣
2,471,-1,in_header_text,٤
2,471,-1,in_header_text,٥
2,471,-1,in_header_text,٦
2,471,-1,in_header_text,٧
2,472,-1,in_header_text,١
2,472,-1,in_header_text,٢
2,472,-1,in_header_text,٣
2,472,-1,in_header_text,٤
2,472,-1,in_header_text,٥
2,472,-1,in_header_text,٦
2,472,-1,in_header_text,٧
2,473,-1,in_header_text,١
2,473,-1,in_header_text,٢
2,477,-1,in_header_text,١
2,477,-1,in_header_text,٢
2,477,-1,in_header_text,٣
2,477,-1,in_header_text,٤
2,477,-1,in_header_text,٥
2,477,-1,in_header_text,٦
2,478,-1,in_header_text,١
2,478,-1,in_header_text,٢
2,478,-1,in_header_text,٣
2,478,-1,in_header_text,٤
2,478,-1,in_header_text,٥
2,478,-1,in_header_text,٦
2,478,-1,in_header_text,٧
2,478,-1,in_header_text,٨
2,478,-1,in_header_text,٩
2,478,-1,in_header_text,١٠
2,478,-1,in_header_text,١١
2,478,-1,in_header_text,١٢
2,478,-1,in_header_text,١٣
2,478,-1,in_header_text,١٤
2,480,-1,in_header_text,١
2,480,-1,in_header_text,٢
2,480,-1,in_header_text,٣
2,480,-1,in_header_text,٤
2,480,-1,in_header_text,٥
2,480,-1,in_header_text,٦
2,480,-1,in_header_text,٧
2,480,-1,in_header_text,٨
2,480,-1,in_header_text,٩
2,481,-1,in_header_text,١
2,481,-1,in_header_text,٢
2,481,-1,in_header_text,٣
2,481,-1,in_header_text,٤
2,481,-1,in_header_text,٥
2,482,-1,in_header_text,١
2,483,-1,in_header_text,١
2,484,-1,in_header_text,١
2,485,-1,in_header_text,١
2,485,-1,in_header_text,٢
2,487,-1,in_header_text,١
2,487,-1,in_header_text,٢
2,487,-1,in_header_text,٣
2,488,-1,in_header_text,١
2,488,-1,in_header_text,٢
2,488,-1,in_header_text,٣
2,488,-1,in_header_text,٤
2,488,-1,in_header_text,٥
2,489,-1,in_header_text,١
2,489,-1,in_header_text,٢
2,489,-1,in_header_text,٣
2,490,-1,in_header_text,١
2,490,-1,in_header_text,٢
2,490,-1,in_header_text,٣
2,490,-1,in_header_text,٤
2,490,-1,in_header_text,٥
2,491,-1,in_header_text,١
2,491,-1,in_header_text,٢
2,492,-1,in_header_text,١
2,493,-1,in_header_text,١
2,494,-1,in_header_text,١
2,494,-1,in_header_text,٢
2,494,-1,in_header_text,٣
2,494,-1,in_header_text,٤
2,495,-1,in_header_text,١
2,495,-1,in_header_text,٢
2,495,-1,in_header_text,٣
2,495,-1,in_header_text,٤
2,495,-1,in_header_text,٥
2,495,-1,in_header_text,٦
2,495,-1,in_header_text,٧
2,496,-1,in_header_text,١
2,496,-1,in_header_text,٢
2,496,-1,in_header_text,٣
2,497,-1,in_header_text,١
2,497,-1,in_header_text,٢
2,497,-1,in_header_text,٣
2,497,-1,in_header_text,٤
2,497,-1,in_header_text,٥
2,497,-1,in_header_text,٦
2,497,-1,in_header_text,٧
2,497,-1,in_header_text,٨
2,497,-1,in_header_text,٩
2,498,-1,in_header_text,١
2,498,-1,in_header_text,٢
2,498,-1,in_header_text,٣
2,499,-1,in_header_text,١
2,499,-1,in_header_text,٢
2,499,-1,in_header_text,٣
2,499,-1,in_header_text,٤
2,499,-1,in_header_text,٥
2,500,-1,in_header_text,١
2,500,-1,in_header_text,٢
2,500,-1,in_header_text,٣
2,500,-1,in_header_text,٤
2,500,-1,in_header_text,٥
2,500,-1,in_header_text,٦
2,501,-1,in_header_text,١
2,501,-1,in_header_text,٢
2,501,-1,in_header_text,٣
2,501,-1,in_header_text,٤
2,501,-1,in_header_text,٥
2,501,-1,in_header_text,٦
2,501,-1,in_header_text,٧
2,502,-1,in_header_text,١
2,502,-1,in_header_text,٢
2,503,284,in_header_text,١
2,503,284,in_header_text,٢
2,504,-1,in_header_text,١
2,504,-1,in_header_text,٢
2,504,-1,in_header_text,٣
2,504,-1,in_header_text,٤
2,504,-1,in_header_text,٥
2,504,-1,in_header_text,٦
2,504,-1,in_header_text,٧
2,504,-1,in_header_text,٨
2,505,-1,in_header_text,١
2,505,-1,in_header_text,٢
2,505,-1,in_header_text,٣
2,505,-1,in_header_text,٤
2,505,-1,in_header_text,٥
2,505,-1,in_header_text,٦
2,505,-1,in_header_text,٧
2,505,-1,in_header_text,٨
2,505,-1,in_header_text,٩
2,505,-1,in_header_text,١٠
2,506,-1,in_header_text,١
2,506,-1,in_header_text,٢
2,506,-1,in_header_text,٣
2,506,-1,in_header_text,٤
2,506,-1,in_header_text,٥
2,506,-1,in_header_text,٦
2,506,-1,in_header_text,٧
2,506,-1,in_header_text,٨
2,506,-1,in_header_text,٩
2,506,-1,in_header_text,١٠
2,507,-1,in_header_text,١
2,507,-1,in_header_text,٢
2,507,-1,in_header_text,٣
2,507,-1,in_header_text,٤
2,507,-1,in_header_text,٥
2,507,-1,in_header_text,٦
2,507,-1,in_header_text,٧
2,507,-1,in_header_text,٨
2,508,-1,in_header_text,١
2,508,-1,in_header_text,٢
2,508,-1,in_header_text,٣
2,508,-1,in_header_text,٤
2,508,-1,in_header_text,٥
2,508,-1,in_header_text,٦
2,508,-1,in_header_text,٧
2,508,-1,in_header_text,٨
2,509,-1,in_header_text,١
2,509,-1,in_header_text,٢
2,509,-1,in_header_text,٣
2,509,-1,in_header_text,٤
2,509,-1,in_header_text,٥
2,509,-1,in_header_text,٦
2,509,-1,in_header_text,٧
2,509,-1,in_header_text,٨
2,509,-1,in_header_text,٩
2,509,-1,in_header_text,١٠
2,509,-1,in_header_text,١١
2,509,-1,in_header_text,١٢
2,510,-1,in_header_text,١
2,510,-1,in_header_text,٢
2,510,-1,in_header_text,٣
2,510,-1,in_header_text,٤
2,510,-1,in_header_text,٥
2,510,-1,in_header_text,٦
2,510,-1,in_header_text,٧
2,511,-1,in_header_text,١
2,511,-1,in_header_text,٢
2,511,-1,in_header_text,٣
2,511,-1,in_header_text,٤
2,511,-1,in_header_text,٥
2,511,-1,in_header_text,٦
2,512,-1,in_header_text,١
2,512,-1,in_header_text,٢
2,512,-1,in_header_text,٣
2,512,-1,in_header_text,٤
2,513,-1,in_header_text,١
2,513,-1,in_header_text,٢
2,513,-1,in_header_text,٣
2,513,-1,in_header_text,٤
2,513,-1,in_header_text,٥
2,514,-1,in_header_text,١
2,514,-1,in_header_text,٢
2,514,-1,in_header_text,٣
2,514,-1,in_header_text,٤
2,514,-1,in_header_text,٥
2,514,-1,in_header_text,٦
2,514,-1,in_header_text,٧
2,515,-1,in_header_text,١
2,516,-1,in_header_text,١
2,516,-1,in_header_text,٢
2,516,-1,in_header_text,٣
2,516,-1,in_header_text,٤
2,517,284,in_header_text,١
2,517,284,in_header_text,٢
2,517,284,in_header_text,٣
2,518,285,in_header_text,١
2,518,285,in_header_text,٢
2,518,285,in_header_text,٣
2,518,286,in_header_text,٤
2,518,287,in_header_text,٥
2,518,287,in_header_text,٦
2,518,287,in_header_text,٧
2,518,287,in_header_text,٨
2,519,-1,in_header_text,١
2,519,-1,in_header_text,٢
2,519,-1,in_header_text,٣
2,519,-1,in_header_text,٤
2,519,-1,in_header_text,٥
2,519,-1,in_header_text,٦
2,520,-1,in_header_text,١
2,520,-1,in_header_text,٢
2,520,-1,in_header_text,٣
2,520,-1,in_header_text,٤
2,520,-1,in_header_text,٥
2,520,-1,in_header_text,٦
2,521,287,in_header_text,١
2,521,288,in_header_text,٢
2,521,288,in_header_text,٣
2,521,288,in_header_text,٤
2,521,288,in_header_text,٥
2,521,288,in_header_text,٦
2,522,288,in_header_text,١
2,522,288,in_header_text,٢
2,522,288,in_header_text,٣
2,522,289,in_header_text,٤
2,522,289,in_header_text,٥
2,522,289,in_header_text,٦
2,523,289,in_header_text,١
2,523,289,in_header_text,٢
2,523,289,in_header_text,٣
2,523,290,in_header_text,٤
2,523,290,in_header_text,٥
2,524,-1,in_header_text,١
2,524,-1,in_header_text,٢
2,524,-1,in_header_text,٣
2,524,-1,in_header_text,٤
2,524,-1,in_header_text,٥
2,524,-1,in_header_text,٦
2,524,-1,in_header_text,٧
2,524,-1,in_header_text,٨
2,524,-1,in_header_text,٩
2,524,-1,in_header_text,١٠
2,524,-1,in_header_text,١١
2,525,291,in_header_text,١
2,525,291,in_header_text,٢
2,525,291,in_header_text,٣
2,525,291,in_header_text,٤
2,525,291,in_header_text,٥
2,525,291,in_header_text,٦
2,526,-1,in_header_text,١
2,526,-1,in_header_text,٢
2,526,-1,in_header_text,٣
2,526,-1,in_header_text,٤
2,526,-1,in_header_text,٥
2,527,292,in_header_text,١
2,527,294,in_header_text,٢
2,527,295,in_header_text,٣
2,527,295,in_header_text,٤
2,528,295,in_header_text,١
2,528,296,in_header_text,٢
2,528,296,in_header_text,٣
2,528,296,in_header_text,٤
2,528,296,in_header_text,٥
2,528,296,in_header_text,٦
2,528,296,in_header_text,٧
2,529,296,in_header_text,١
2,529,296,in_header_text,٢
2,529,296,in_header_text,٣
2,529,296,in_header_text,٤
2,529,296,in_header_text,٥
2,530,-1,in_header_text,١
2,530,-1,in_header_text,٢
2,530,-1,in_header_text,٣
2,530,-1,in_header_text,٤
2,530,-1,in_header_text,٥
2,530,-1,in_header_text,٦
2,531,298,in_header_text,١
2,531,298,in_header_text,٢
2,531,298,in_header_text,٣
2,531,298,in_header_text,٤
2,531,298,in_header_text,٥
2,531,298,in_header_text,٦
2,531,298,in_header_text,٧
2,532,298,in_header_text,١
2,532,298,in_header_text,٢
2,532,298,in_header_text,٣
2,532,299,in_header_text,٤
2,532,300,in_header_text,٥
2,533,-1,in_header_text,١
2,533,-1,in_header_text,٢
2,533,-1,in_header_text,٣
2,533,-1,in_header_text,٤
2,533,-1,in_header_text,٥
2,534,-1,in_header_text,١
2,534,-1,in_header_text,٢
2,534,-1,in_header_text,٣
2,534,-1,in_header_text,٤
2,534,-1,in_header_text,٥
2,535,-1,in_header_text,١
2,535,-1,in_header_text,٢
2,535,-1,in_header_text,٣
2,535,-1,in_header_text,٤
2,535,-1,in_header_text,٥
2,535,-1,in_header_text,٦
2,535,-1,in_header_text,٧
2,535,-1,in_header_text,٨
2,535,-1,in_header_text,٩
2,535,-1,in_header_text,١٠
2,535,-1,in_header_text,١١
2,535,-1,in_header_text,١٢
2,535,-1,in_header_text,١٣
2,535,-1,in_header_text,١٤
2,535,-1,in_header_text,١٥
2,535,-1,in_header_text,١٦
2,535,-1,in_header_text,١٧
2,536,-1,in_header_text,١
2,536,-1,in_header_text,٢
2,536,-1,in_header_text,٣
2,536,-1,in_header_text,٤
2,536,-1,in_header_text,٥
2,536,-1,in_header_text,٦
2,537,-1,in_header_text,١
2,537,-1,in_header_text,٢
2,537,-1,in_header_text,٣
2,537,-1,in_header_text,٤
2,537,-1,in_header_text,٥
2,538,-1,in_header_text,١
2,538,-1,in_header_text,٢
2,538,-1,in_header_text,٣
2,538,-1,in_header_text,٤
2,538,-1,in_header_text,٥
2,538,-1,in_header_text,٦
2,539,-1,in_header_text,١
2,539,-1,in_header_text,٢
2,539,-1,in_header_text,٣
2,539,-1,in_header_text,٤
2,539,-1,in_header_text,٥
2,539,-1,in_header_text,٦
2,539,-1,in_header_text,٧
2,540,-1,in_header_text,١
2,540,-1,in_header_text,٢
2,540,-1,in_header_text,٣
2,540,-1,in_header_text,٤
2,540,-1,in_header_text,٥
2,540,-1,in_header_text,٦
2,541,-1,in_header_text,١
2,541,-1,in_header_text,٢
2,541,-1,in_header_text,٣
2,541,-1,in_header_text,٤
2,541,-1,in_header_text,٥
2,541,-1,in_header_text,٦
2,541,-1,in_header_text,٧
2,542,-1,in_header_text,١
2,542,-1,in_header_text,٢
2,542,-1,in_header_text,٣
2,542,-1,in_header_text,٤
2,542,-1,in_header_text,٥
2,543,-1,in_header_text,١
2,543,-1,in_header_text,٢
2,543,-1,in_header_text,٣
2,543,-1,in_header_text,٤
2,543,-1,in_header_text,٥
2,543,-1,in_header_text,٦
2,544,-1,in_header_text,١
2,544,-1,in_header_text,٢
2,544,-1,in_header_text,٣
2,544,-1,in_header_text,٤
2,545,-1,in_header_text,١
2,545,-1,in_header_text,٢
2,545,-1,in_header_text,٣
2,545,-1,in_header_text,٤
2,545,-1,in_header_text,٥
2,546,-1,in_header_text,١
2,546,-1,in_header_text,٢
2,546,-1,in_header_text,٣
2,547,-1,in_header_text,١
2,547,-1,in_header_text,٢
2,547,-1,in_header_text,٣
2,547,-1,in_header_text,٤
2,547,-1,in_header_text,٥
2,547,-1,in_header_text,٦
2,548,-1,in_header_text,١
2,548,-1,in_header_text,٢
2,548,-1,in_header_text,٣
2,548,-1,in_header_text,٤
2,548,-1,in_header_text,٥
2,548,-1,in_header_text,٦
2,549,-1,in_header_text,١
2,549,-1,in_header_text,٢
2,549,-1,in_header_text,٣
2,549,-1,in_header_text,٤
2,550,-1,in_header_text,١
2,551,-1,in_header_text,١
2,551,-1,in_header_text,٢
2,552,-1,in_header_text,١
2,552,-1,in_header_text,٢
2,552,-1,in_header_text,٣
2,552,-1,in_header_text,٤
2,553,-1,in_header_text,١
2,553,-1,in_header_text,٢
